Dataset,Fold,SeedsPerLabel,ScaleFactor,Model,Method,Accuracy,F1_Score,Hyperparameters,ExecutionTime_Sec
Wine_spoilage,1,20,1,KNN,Baseline,0.9087096774193548,0.9068275302556366,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.03549051284790039
Wine_spoilage,1,20,1,KNN,Tuned_Baseline,0.9161290322580645,0.9128673039494002,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(19), 'p': 2, 'weights': 'distance'}",0.04204607009887695
Wine_spoilage,1,20,2,KNN,Jittering,0.9141935483870968,0.9113940384185427,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(19), 'p': 2, 'weights': 'distance'}",0.10514116287231445
Wine_spoilage,1,20,3,KNN,Jittering,0.9106451612903226,0.9078581005108591,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(19), 'p': 2, 'weights': 'distance'}",0.11283993721008301
Wine_spoilage,1,20,5,KNN,Jittering,0.9106451612903226,0.9081511714518239,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(19), 'p': 2, 'weights': 'distance'}",0.1576225757598877
Wine_spoilage,1,20,10,KNN,Jittering,0.9041935483870968,0.9018439254848087,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(19), 'p': 2, 'weights': 'distance'}",0.2705221176147461
Wine_spoilage,1,20,2,KNN,Scaling,0.9106451612903226,0.906933104506842,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(19), 'p': 2, 'weights': 'distance'}",0.07909965515136719
Wine_spoilage,1,20,3,KNN,Scaling,0.9103225806451613,0.9076603211676739,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(19), 'p': 2, 'weights': 'distance'}",0.11779499053955078
Wine_spoilage,1,20,5,KNN,Scaling,0.9067741935483871,0.9032426297376702,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(19), 'p': 2, 'weights': 'distance'}",0.16638851165771484
Wine_spoilage,1,20,10,KNN,Scaling,0.9,0.8962905036965784,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(19), 'p': 2, 'weights': 'distance'}",0.28952574729919434
