Dataset,Fold,SeedsPerLabel,ScaleFactor,Model,Method,Accuracy,F1_Score,Hyperparameters,ExecutionTime_Sec
Brewed_vinegar,1,1,1,KNN,Baseline,0.9733333333333334,0.973302170031631,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.008295774459838867
Brewed_vinegar,1,1,1,KNN,Tuned_Baseline,0.9673333333333334,0.9673171514265153,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.006636619567871094
Brewed_vinegar,1,1,2,KNN,Jittering,0.9806666666666667,0.9805736556781632,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.010457277297973633
Brewed_vinegar,1,1,3,KNN,Jittering,0.982,0.9818847551763611,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.012996673583984375
Brewed_vinegar,1,1,5,KNN,Jittering,0.986,0.9858774288043097,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.013569116592407227
Brewed_vinegar,1,1,10,KNN,Jittering,0.9873333333333333,0.9872118973819711,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.021995067596435547
Brewed_vinegar,1,1,2,KNN,Scaling,0.9786666666666667,0.978565489592301,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.010833263397216797
Brewed_vinegar,1,1,3,KNN,Scaling,0.9806666666666667,0.98053303339176,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.009460687637329102
Brewed_vinegar,1,1,5,KNN,Scaling,0.986,0.9858774288043097,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.014290571212768555
Brewed_vinegar,1,1,10,KNN,Scaling,0.986,0.9858638957797405,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.023232698440551758
Brewed_vinegar,1,1,2,KNN,Magnitude_Warping,0.9733333333333334,0.9732396854993156,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.009341001510620117
Brewed_vinegar,1,1,3,KNN,Magnitude_Warping,0.972,0.9718938719193327,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.011610746383666992
Brewed_vinegar,1,1,5,KNN,Magnitude_Warping,0.984,0.9838589163590595,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.012757301330566406
Brewed_vinegar,1,1,10,KNN,Magnitude_Warping,0.9706666666666667,0.9705645258774735,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.022827863693237305
Brewed_vinegar,1,1,2,KNN,Time_Warping,0.9686666666666667,0.9686216617744169,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.008895397186279297
Brewed_vinegar,1,1,3,KNN,Time_Warping,0.968,0.9679631360050502,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.01564311981201172
Brewed_vinegar,1,1,5,KNN,Time_Warping,0.9693333333333334,0.9693059632032767,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.025724411010742188
Brewed_vinegar,1,1,10,KNN,Time_Warping,0.97,0.9699072081616477,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(11), 'p': 2, 'weights': 'distance'}",0.03597664833068848
Brewed_vinegar,1,1,1,RandomForest,Baseline,0.9826666666666667,0.9824849327253745,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",0.2106914520263672
