Dataset,Fold,SeedsPerLabel,ScaleFactor,Model,Method,Accuracy,F1_Score,Hyperparameters,ExecutionTime_Sec
Coffee,1,2,1,KNN,Baseline,0.75,0.7523097844867459,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.004380464553833008
Coffee,1,2,1,KNN,Tuned_Baseline,0.7516666666666667,0.7507664042770881,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.0035724639892578125
Coffee,1,2,2,KNN,Jittering,0.7516666666666667,0.7528387643347046,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.00643467903137207
Coffee,1,2,3,KNN,Jittering,0.75,0.7514710532469536,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.006556510925292969
Coffee,1,2,5,KNN,Jittering,0.7616666666666667,0.7629728570195616,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.009076118469238281
Coffee,1,2,10,KNN,Jittering,0.7566666666666667,0.7577949360981316,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.015381813049316406
Coffee,1,2,2,KNN,Scaling,0.7633333333333333,0.7639319290319058,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.00668025016784668
Coffee,1,2,3,KNN,Scaling,0.7366666666666667,0.737739605839058,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.007752656936645508
Coffee,1,2,5,KNN,Scaling,0.7483333333333333,0.7510775749073622,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.009867429733276367
Coffee,1,2,10,KNN,Scaling,0.7616666666666667,0.7616917547418242,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.013402462005615234
Coffee,1,2,2,KNN,Magnitude_Warping,0.78,0.7781443502989536,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.007153987884521484
Coffee,1,2,3,KNN,Magnitude_Warping,0.7383333333333333,0.7408393993405531,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.008208274841308594
Coffee,1,2,5,KNN,Magnitude_Warping,0.7516666666666667,0.7547207413575461,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.010708808898925781
Coffee,1,2,10,KNN,Magnitude_Warping,0.7333333333333333,0.7333609464131351,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.015472412109375
Coffee,1,2,2,KNN,Time_Warping,0.7483333333333333,0.7470717031371424,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.007731437683105469
Coffee,1,2,3,KNN,Time_Warping,0.6983333333333334,0.7023987222516634,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.008548498153686523
Coffee,1,2,5,KNN,Time_Warping,0.6883333333333334,0.6932776935188272,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.010660886764526367
Coffee,1,2,10,KNN,Time_Warping,0.7383333333333333,0.7417571767887107,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(16), 'p': 2, 'weights': 'uniform'}",0.02274298667907715
